
============================================================
ANALISIS: NVDA | C1_SQUEEZE_CALL | ENTRADA: 130.63 | TP: 132.13 | SL: 126.13
21:45 | 231.93 | 232.70 | 231.21 | 231.94 | 1518075 
15:30 | 235.91 | 242.15 | 235.78 | 239.71 | 4825591 
15:45 | 239.70 | 245.54 | 239.43 | 245.52 | 3814408 
16:00 | 245.49 | 247.60 | 244.92 | 245.75 | 3733082 [ENTRADA]
16:15 | 245.70 | 247.96 | 245.68 | 246.75 | 2631103 
16:30 | 246.81 | 251.88 | 246.79 | 251.14 | 3547225 
16:45 | 251.13 | 252.90 | 250.24 | 250.53 | 2695611 
17:00 | 250.48 | 251.94 | 250.26 | 251.31 | 1436613 
17:15 | 251.27 | 252.63 | 251.26 | 252.35 | 1386995 
17:30 | 252.33 | 252.50 | 249.90 | 250.13 | 1501007 
17:45 | 250.07 | 250.93 | 248.20 | 248.42 | 1395000 
18:00 | 248.43 | 248.67 | 245.10 | 245.30 | 1998075 
18:15 | 245.33 | 246.27 | 244.78 | 245.61 | 1426086 
18:30 | 245.53 | 245.70 | 244.41 | 244.45 | 945721 
18:45 | 244.42 | 247.53 | 244.25 | 247.44 | 1179420 
19:00 | 247.42 | 247.72 | 244.59 | 246.18 | 1056783 
19:15 | 246.15 | 246.30 | 244.36 | 245.18 | 730701 
19:30 | 245.23 | 246.01 | 244.84 | 245.06 | 514614 
19:45 | 245.09 | 246.05 | 244.65 | 245.28 | 598260 
20:00 | 245.33 | 245.42 | 244.22 | 244.74 | 646887 
20:15 | 244.74 | 248.28 | 244.43 | 247.93 | 764411 
20:30 | 247.97 | 249.96 | 247.15 | 249.84 | 1608648 
20:45 | 249.84 | 251.45 | 249.84 | 251.29 | 1658951 
21:00 | 251.29 | 251.55 | 249.86 | 250.44 | 1099171 
21:15 | 250.44 | 250.77 | 249.18 | 249.20 | 1114545 
21:30 | 249.20 | 250.26 | 248.37 | 249.57 | 1043368 
21:45 | 249.55 | 250.29 | 249.10 | 249.67 | 1739188 
15:30 | 251.61 | 251.78 | 246.63 | 248.04 | 4176686 
15:45 | 248.08 | 251.38 | 247.35 | 250.84 | 2117268 
16:00 | 250.88 | 252.00 | 248.55 | 250.23 | 1518381 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: AAPL | C1_SQUEEZE_CALL | ENTRADA: 279.75 | TP: 281.25 | SL: 276.75
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 274.80 | 275.37 | 273.86 | 274.26 | 961624 
16:15 | 274.25 | 274.75 | 274.08 | 274.42 | 586841 
16:30 | 274.39 | 274.70 | 274.18 | 274.66 | 496977 
16:45 | 274.69 | 274.92 | 274.14 | 274.14 | 444795 
17:00 | 274.15 | 274.48 | 274.11 | 274.19 | 377872 
17:15 | 274.19 | 274.60 | 273.99 | 274.06 | 360487 
17:30 | 274.03 | 274.05 | 273.20 | 273.40 | 463419 
17:45 | 273.42 | 273.59 | 273.09 | 273.30 | 409780 
18:00 | 273.29 | 273.80 | 273.27 | 273.48 | 429850 
18:15 | 273.47 | 273.49 | 272.94 | 273.35 | 562321 
18:30 | 273.35 | 273.71 | 273.15 | 273.70 | 396399 
18:45 | 273.72 | 274.11 | 273.68 | 274.09 | 356779 
19:00 | 274.11 | 274.18 | 273.80 | 273.98 | 279358 
19:15 | 273.99 | 274.19 | 273.40 | 274.06 | 536398 
19:30 | 274.06 | 274.27 | 273.87 | 274.23 | 347129 
19:45 | 274.23 | 274.26 | 273.67 | 273.93 | 293810 
20:00 | 273.95 | 274.11 | 273.71 | 273.99 | 305534 
20:15 | 273.96 | 274.06 | 273.66 | 273.98 | 275775 
20:30 | 273.97 | 274.07 | 273.60 | 273.74 | 323321 
20:45 | 273.75 | 274.03 | 273.51 | 274.03 | 370531 
21:00 | 274.01 | 274.22 | 273.73 | 274.14 | 349218 
21:15 | 274.15 | 274.30 | 273.89 | 274.07 | 386569 
21:30 | 274.08 | 274.39 | 273.97 | 274.26 | 427267 
21:45 | 274.28 | 274.49 | 273.00 | 273.79 | 1863010 
15:30 | 274.68 | 276.83 | 274.45 | 275.59 | 2185113 
15:45 | 275.59 | 277.44 | 275.54 | 276.40 | 1638644 
16:00 | 276.41 | 277.03 | 275.77 | 276.29 | 1179814 [ENTRADA]
16:15 | 276.29 | 277.25 | 275.75 | 277.05 | 1361191 
16:30 | 277.10 | 279.05 | 277.03 | 278.15 | 1951872 
16:45 | 278.14 | 279.91 | 277.98 | 279.75 | 1377639 
17:00 | 279.75 | 279.98 | 278.81 | 279.68 | 985768 
17:15 | 279.67 | 279.97 | 278.17 | 278.19 | 908861 
17:30 | 278.19 | 279.21 | 278.15 | 279.02 | 565056 
17:45 | 279.04 | 279.11 | 278.26 | 278.35 | 385399 
18:00 | 278.34 | 279.11 | 278.18 | 278.70 | 620763 
18:15 | 278.73 | 280.18 | 278.71 | 279.94 | 944531 
18:30 | 279.91 | 280.15 | 279.40 | 279.76 | 501703 
18:45 | 279.75 | 280.10 | 279.36 | 279.42 | 457767 
19:00 | 279.42 | 279.69 | 278.50 | 278.67 | 466085 
19:15 | 278.66 | 279.17 | 278.56 | 278.95 | 512569 
19:30 | 278.94 | 279.07 | 278.62 | 278.81 | 341155 
19:45 | 278.82 | 279.01 | 278.67 | 278.89 | 356273 
20:00 | 278.88 | 279.05 | 278.50 | 278.86 | 541929 
20:15 | 278.84 | 279.67 | 278.76 | 279.58 | 519710 
20:30 | 279.58 | 279.61 | 278.58 | 278.87 | 455852 
20:45 | 278.85 | 278.89 | 274.80 | 276.57 | 3643200 
21:00 | 276.58 | 277.29 | 276.17 | 276.24 | 1072050 
21:15 | 276.23 | 276.29 | 275.02 | 276.05 | 1171987 
21:30 | 276.01 | 276.55 | 275.86 | 276.29 | 683898 
21:45 | 276.28 | 276.35 | 275.37 | 275.49 | 2224501 
15:30 | 275.59 | 275.72 | 271.91 | 272.04 | 2866232 
15:45 | 272.00 | 273.00 | 271.55 | 272.16 | 1344038 
16:00 | 272.16 | 272.23 | 270.06 | 270.25 | 1857802 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: NVDA | C1_SQUEEZE_CALL | ENTRADA: 182.84 | TP: 184.34 | SL: 178.34
Hora  |  Open  |  High  |  Low   |  Close |  Vol
16:00 | 173.90 | 174.23 | 171.42 | 171.46 | 7150554 
16:15 | 171.46 | 172.80 | 171.31 | 171.59 | 6435428 
16:30 | 171.58 | 173.43 | 171.44 | 173.00 | 5813060 
16:45 | 172.98 | 173.46 | 171.95 | 173.18 | 4813205 
17:00 | 173.19 | 173.29 | 171.82 | 172.14 | 4093207 
17:15 | 172.14 | 174.26 | 172.12 | 174.25 | 4793871 
17:30 | 174.27 | 175.25 | 174.18 | 174.81 | 4915061 
17:45 | 174.79 | 175.60 | 174.38 | 175.21 | 4007307 
18:00 | 175.21 | 175.25 | 174.37 | 174.85 | 2938223 
18:15 | 174.85 | 175.78 | 174.48 | 175.28 | 3187854 
18:30 | 175.30 | 175.70 | 174.94 | 175.36 | 2540300 
18:45 | 175.40 | 175.67 | 174.72 | 174.96 | 2831121 
19:00 | 174.95 | 175.37 | 174.60 | 174.78 | 2467105 
19:15 | 174.79 | 174.87 | 174.02 | 174.32 | 2564796 
19:30 | 174.31 | 174.74 | 173.56 | 173.74 | 2732025 
19:45 | 173.73 | 173.89 | 173.07 | 173.21 | 2615017 
20:00 | 173.20 | 174.21 | 172.90 | 174.04 | 3232666 
20:15 | 174.06 | 174.43 | 173.57 | 173.67 | 3015473 
20:30 | 173.65 | 173.68 | 172.78 | 173.09 | 2808316 
20:45 | 173.08 | 173.25 | 172.74 | 173.19 | 2730871 
21:00 | 173.18 | 174.22 | 172.97 | 173.53 | 3201035 
21:15 | 173.53 | 173.56 | 172.17 | 172.26 | 3850441 
21:30 | 172.26 | 172.53 | 171.86 | 172.06 | 4205802 
21:45 | 172.06 | 172.19 | 171.03 | 171.80 | 8245916 
15:30 | 176.70 | 179.98 | 174.60 | 179.95 | 15406039 
15:45 | 179.95 | 181.72 | 179.95 | 180.56 | 12945622 
16:00 | 180.57 | 180.95 | 179.45 | 180.05 | 8542371 [ENTRADA]
16:15 | 180.03 | 182.89 | 179.85 | 182.65 | 8879815 
16:30 | 182.64 | 182.99 | 181.92 | 182.53 | 7562410 
16:45 | 182.55 | 182.85 | 181.80 | 182.84 | 6017454 
17:00 | 182.85 | 184.26 | 182.55 | 184.22 | 7033671 
17:15 | 184.22 | 184.29 | 183.22 | 183.98 | 6049936 
17:30 | 183.97 | 184.35 | 183.52 | 183.65 | 5449390 
17:45 | 183.65 | 183.78 | 182.91 | 183.24 | 5363939 
18:00 | 183.25 | 183.87 | 182.93 | 183.66 | 3430007 
18:15 | 183.65 | 184.65 | 183.48 | 184.53 | 4180515 
18:30 | 184.53 | 185.17 | 184.52 | 184.74 | 6151686 
18:45 | 184.75 | 185.11 | 184.36 | 184.49 | 3573001 
19:00 | 184.49 | 184.79 | 184.21 | 184.71 | 3050105 
19:15 | 184.71 | 184.92 | 184.26 | 184.51 | 2860156 
19:30 | 184.51 | 184.76 | 184.26 | 184.57 | 2376555 
19:45 | 184.58 | 185.02 | 184.56 | 184.57 | 3039117 
20:00 | 184.56 | 184.92 | 184.37 | 184.41 | 2608853 
20:15 | 184.41 | 184.61 | 184.13 | 184.45 | 2892506 
20:30 | 184.45 | 184.78 | 184.30 | 184.69 | 3153642 
20:45 | 184.68 | 185.10 | 184.68 | 184.98 | 3458397 
21:00 | 184.99 | 185.44 | 184.68 | 185.01 | 5094880 
21:15 | 185.01 | 185.59 | 185.01 | 185.34 | 5115029 
21:30 | 185.33 | 186.37 | 185.22 | 186.31 | 5595194 
21:45 | 186.30 | 187.00 | 185.20 | 185.32 | 12328916 
15:30 | 184.26 | 190.94 | 183.93 | 190.92 | 17053891 
15:45 | 190.92 | 193.66 | 190.81 | 191.16 | 17013038 
16:00 | 191.16 | 192.38 | 190.73 | 192.04 | 9144856 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: AMD | C1_SQUEEZE_CALL | ENTRADA: 212.86 | TP: 214.36 | SL: 209.86
Hora  |  Open  |  High  |  Low   |  Close |  Vol
17:00 | 195.50 | 195.82 | 194.88 | 195.55 | 850503 
17:15 | 195.55 | 196.74 | 195.29 | 196.63 | 860684 
17:30 | 196.61 | 197.09 | 195.84 | 196.58 | 906797 
17:45 | 196.56 | 196.57 | 195.71 | 195.85 | 501629 
18:00 | 195.88 | 196.34 | 195.53 | 196.00 | 470398 
18:15 | 196.00 | 196.97 | 195.95 | 196.56 | 403851 
18:30 | 196.56 | 196.65 | 194.65 | 195.29 | 693580 
18:45 | 195.34 | 195.82 | 195.09 | 195.60 | 398126 
19:00 | 195.63 | 196.24 | 195.50 | 196.14 | 368185 
19:15 | 196.14 | 196.84 | 196.08 | 196.64 | 490031 
19:30 | 196.65 | 196.67 | 195.05 | 195.15 | 622662 
19:45 | 195.17 | 195.69 | 194.90 | 194.98 | 569949 
20:00 | 195.02 | 195.84 | 194.90 | 195.54 | 494067 
20:15 | 195.53 | 195.84 | 195.12 | 195.20 | 295118 
20:30 | 195.21 | 195.58 | 195.04 | 195.28 | 415592 
20:45 | 195.26 | 195.53 | 194.80 | 194.95 | 653753 
21:00 | 194.92 | 195.11 | 194.51 | 194.65 | 464041 
21:15 | 194.65 | 195.05 | 194.62 | 194.92 | 456223 
21:30 | 194.90 | 195.65 | 194.88 | 195.19 | 711863 
21:45 | 195.21 | 196.77 | 195.07 | 196.60 | 1625873 
15:30 | 211.63 | 213.43 | 206.50 | 207.71 | 9009342 
15:45 | 207.60 | 211.60 | 206.80 | 211.29 | 4929109 
16:00 | 211.34 | 211.36 | 208.92 | 210.11 | 2928092 
16:15 | 210.03 | 212.75 | 209.48 | 212.46 | 2685221 
16:30 | 212.49 | 212.75 | 208.96 | 209.19 | 2243566 
16:45 | 209.22 | 211.09 | 209.05 | 209.93 | 1827957 
17:00 | 209.93 | 211.37 | 209.77 | 210.85 | 1394202 [ENTRADA]
17:15 | 210.84 | 211.82 | 210.40 | 211.01 | 1391757 
17:30 | 211.00 | 211.20 | 209.62 | 210.92 | 1334808 
17:45 | 210.90 | 212.97 | 210.75 | 212.86 | 1690385 
18:00 | 212.87 | 214.56 | 212.62 | 213.88 | 2302151 
18:15 | 213.88 | 214.96 | 213.85 | 214.47 | 1709730 
18:30 | 214.46 | 215.58 | 214.36 | 215.56 | 1569069 
18:45 | 215.54 | 216.39 | 214.99 | 216.09 | 1810903 
19:00 | 216.06 | 216.71 | 215.95 | 216.16 | 1501423 
19:15 | 216.14 | 216.49 | 215.54 | 216.21 | 1470061 
19:30 | 216.21 | 216.50 | 214.51 | 214.51 | 1286608 
19:45 | 214.55 | 215.44 | 214.17 | 215.31 | 1450951 
20:00 | 215.32 | 215.64 | 213.88 | 214.05 | 1031105 
20:15 | 214.09 | 214.34 | 213.38 | 213.46 | 892016 
20:30 | 213.48 | 214.20 | 213.45 | 213.96 | 714140 
20:45 | 213.93 | 214.89 | 213.50 | 214.80 | 1018348 
21:00 | 214.83 | 215.02 | 213.20 | 213.73 | 1238240 
21:15 | 213.73 | 213.87 | 212.39 | 213.03 | 1253566 
21:30 | 213.04 | 214.34 | 212.99 | 214.23 | 1188207 
21:45 | 214.22 | 214.43 | 213.23 | 213.82 | 2762440 
15:30 | 214.81 | 216.70 | 210.33 | 211.67 | 4158162 
15:45 | 211.68 | 213.95 | 210.86 | 212.19 | 2429680 
16:00 | 212.19 | 213.86 | 211.85 | 213.07 | 1594943 
16:15 | 213.07 | 214.04 | 212.59 | 213.71 | 1326836 
16:30 | 213.75 | 214.04 | 212.30 | 212.66 | 1094423 
16:45 | 212.66 | 212.66 | 210.77 | 211.41 | 1237062 
17:00 | 211.41 | 212.08 | 211.13 | 211.57 | 1154422 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: AMD | C1_SQUEEZE_CALL | ENTRADA: 216.09 | TP: 217.59 | SL: 213.09
Hora  |  Open  |  High  |  Low   |  Close |  Vol
18:00 | 195.88 | 196.34 | 195.53 | 196.00 | 470398 
18:15 | 196.00 | 196.97 | 195.95 | 196.56 | 403851 
18:30 | 196.56 | 196.65 | 194.65 | 195.29 | 693580 
18:45 | 195.34 | 195.82 | 195.09 | 195.60 | 398126 
19:00 | 195.63 | 196.24 | 195.50 | 196.14 | 368185 
19:15 | 196.14 | 196.84 | 196.08 | 196.64 | 490031 
19:30 | 196.65 | 196.67 | 195.05 | 195.15 | 622662 
19:45 | 195.17 | 195.69 | 194.90 | 194.98 | 569949 
20:00 | 195.02 | 195.84 | 194.90 | 195.54 | 494067 
20:15 | 195.53 | 195.84 | 195.12 | 195.20 | 295118 
20:30 | 195.21 | 195.58 | 195.04 | 195.28 | 415592 
20:45 | 195.26 | 195.53 | 194.80 | 194.95 | 653753 
21:00 | 194.92 | 195.11 | 194.51 | 194.65 | 464041 
21:15 | 194.65 | 195.05 | 194.62 | 194.92 | 456223 
21:30 | 194.90 | 195.65 | 194.88 | 195.19 | 711863 
21:45 | 195.21 | 196.77 | 195.07 | 196.60 | 1625873 
15:30 | 211.63 | 213.43 | 206.50 | 207.71 | 9009342 
15:45 | 207.60 | 211.60 | 206.80 | 211.29 | 4929109 
16:00 | 211.34 | 211.36 | 208.92 | 210.11 | 2928092 
16:15 | 210.03 | 212.75 | 209.48 | 212.46 | 2685221 
16:30 | 212.49 | 212.75 | 208.96 | 209.19 | 2243566 
16:45 | 209.22 | 211.09 | 209.05 | 209.93 | 1827957 
17:00 | 209.93 | 211.37 | 209.77 | 210.85 | 1394202 
17:15 | 210.84 | 211.82 | 210.40 | 211.01 | 1391757 
17:30 | 211.00 | 211.20 | 209.62 | 210.92 | 1334808 
17:45 | 210.90 | 212.97 | 210.75 | 212.86 | 1690385 
18:00 | 212.87 | 214.56 | 212.62 | 213.88 | 2302151 [ENTRADA]
18:15 | 213.88 | 214.96 | 213.85 | 214.47 | 1709730 
18:30 | 214.46 | 215.58 | 214.36 | 215.56 | 1569069 
18:45 | 215.54 | 216.39 | 214.99 | 216.09 | 1810903 
19:00 | 216.06 | 216.71 | 215.95 | 216.16 | 1501423 
19:15 | 216.14 | 216.49 | 215.54 | 216.21 | 1470061 
19:30 | 216.21 | 216.50 | 214.51 | 214.51 | 1286608 
19:45 | 214.55 | 215.44 | 214.17 | 215.31 | 1450951 
20:00 | 215.32 | 215.64 | 213.88 | 214.05 | 1031105 
20:15 | 214.09 | 214.34 | 213.38 | 213.46 | 892016 
20:30 | 213.48 | 214.20 | 213.45 | 213.96 | 714140 
20:45 | 213.93 | 214.89 | 213.50 | 214.80 | 1018348 
21:00 | 214.83 | 215.02 | 213.20 | 213.73 | 1238240 
21:15 | 213.73 | 213.87 | 212.39 | 213.03 | 1253566 
21:30 | 213.04 | 214.34 | 212.99 | 214.23 | 1188207 
21:45 | 214.22 | 214.43 | 213.23 | 213.82 | 2762440 
15:30 | 214.81 | 216.70 | 210.33 | 211.67 | 4158162 
15:45 | 211.68 | 213.95 | 210.86 | 212.19 | 2429680 
16:00 | 212.19 | 213.86 | 211.85 | 213.07 | 1594943 
16:15 | 213.07 | 214.04 | 212.59 | 213.71 | 1326836 
16:30 | 213.75 | 214.04 | 212.30 | 212.66 | 1094423 
16:45 | 212.66 | 212.66 | 210.77 | 211.41 | 1237062 
17:00 | 211.41 | 212.08 | 211.13 | 211.57 | 1154422 
17:15 | 211.54 | 212.33 | 210.95 | 212.05 | 1425694 
17:30 | 212.05 | 214.00 | 212.02 | 213.74 | 1371668 
17:45 | 213.76 | 213.96 | 211.27 | 211.96 | 1346492 
18:00 | 211.94 | 212.46 | 211.72 | 212.40 | 850179 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: TSLA | C1_SQUEEZE_CALL | ENTRADA: 412.34 | TP: 413.84 | SL: 407.84
Hora  |  Open  |  High  |  Low   |  Close |  Vol
14:30 | 402.22 | 405.60 | 401.12 | 403.60 | 4613054 
14:45 | 403.66 | 406.59 | 401.66 | 405.96 | 3932546 
15:00 | 406.00 | 406.25 | 402.05 | 402.69 | 2852216 
15:15 | 402.71 | 403.93 | 400.88 | 401.21 | 2422161 
15:30 | 401.15 | 402.24 | 400.85 | 401.62 | 2164448 
15:45 | 401.64 | 404.94 | 401.60 | 404.76 | 2230988 
16:00 | 404.78 | 406.10 | 403.39 | 403.52 | 2266661 
16:15 | 403.48 | 404.86 | 403.44 | 403.58 | 1395426 
16:30 | 403.55 | 403.81 | 401.91 | 402.65 | 1702219 
16:45 | 402.63 | 403.08 | 401.86 | 402.65 | 1216958 
17:00 | 402.62 | 402.62 | 400.95 | 401.37 | 1469797 
17:15 | 401.36 | 403.45 | 401.28 | 402.65 | 1582450 
17:30 | 402.64 | 403.60 | 402.09 | 403.57 | 1251958 
17:45 | 403.58 | 403.75 | 402.07 | 403.47 | 1261531 
18:00 | 403.45 | 404.19 | 402.40 | 402.54 | 1328560 
18:15 | 402.54 | 404.02 | 402.45 | 403.35 | 1301390 
18:30 | 403.33 | 403.36 | 401.11 | 401.65 | 1566174 
18:45 | 401.65 | 403.32 | 401.56 | 402.08 | 1224157 
19:00 | 402.09 | 402.32 | 398.29 | 398.38 | 1601048 
19:15 | 398.35 | 401.23 | 398.19 | 400.56 | 2199304 
19:30 | 400.59 | 401.23 | 399.33 | 400.39 | 1402925 
19:45 | 400.37 | 401.85 | 400.13 | 400.58 | 1264761 
20:00 | 400.58 | 401.10 | 400.05 | 400.92 | 910964 
20:15 | 400.95 | 401.95 | 399.62 | 399.90 | 1539426 
20:30 | 399.86 | 400.74 | 398.80 | 399.95 | 1639232 
20:45 | 399.96 | 400.15 | 398.27 | 399.24 | 1768845 
14:30 | 402.12 | 411.02 | 402.12 | 408.89 | 6148400 [ENTRADA]
14:45 | 408.91 | 412.47 | 408.15 | 412.34 | 3994326 
15:00 | 412.35 | 416.38 | 411.05 | 412.40 | 4821943 
15:15 | 412.45 | 413.20 | 410.93 | 411.91 | 2518362 
15:30 | 411.85 | 412.60 | 410.40 | 411.70 | 1987789 
15:45 | 411.68 | 411.96 | 409.48 | 410.52 | 2182679 
16:00 | 410.47 | 411.59 | 409.03 | 409.73 | 2027832 
16:15 | 409.73 | 411.20 | 408.96 | 409.00 | 1649782 
16:30 | 409.01 | 409.10 | 406.90 | 407.08 | 2056121 
16:45 | 407.13 | 408.29 | 406.33 | 406.86 | 1849293 
17:00 | 406.86 | 407.20 | 406.23 | 406.84 | 1374665 
17:15 | 406.85 | 407.56 | 406.41 | 407.41 | 1211302 
17:30 | 407.41 | 408.66 | 407.22 | 407.31 | 1327814 
17:45 | 407.32 | 407.80 | 406.80 | 407.30 | 1104105 
18:00 | 407.30 | 407.59 | 406.23 | 406.47 | 935813 
18:15 | 406.49 | 408.32 | 406.37 | 408.24 | 1179858 
18:30 | 408.24 | 408.35 | 404.80 | 405.97 | 1626565 
18:45 | 406.00 | 406.72 | 405.25 | 405.86 | 1186621 
19:00 | 405.87 | 405.97 | 403.95 | 404.52 | 1147931 
19:15 | 404.48 | 405.58 | 404.31 | 405.53 | 1044542 
19:30 | 405.55 | 405.69 | 404.92 | 405.34 | 776335 
19:45 | 405.32 | 406.81 | 405.05 | 406.23 | 1113409 
20:00 | 406.25 | 406.75 | 405.62 | 405.89 | 900148 
20:15 | 405.93 | 406.52 | 405.35 | 406.13 | 936015 
20:30 | 406.15 | 407.99 | 406.15 | 407.58 | 1574058 
20:45 | 407.58 | 408.25 | 406.93 | 407.86 | 2451688 
14:30 | 405.18 | 406.50 | 403.20 | 404.52 | 3161574 
RESULTADO: EXITO
============================================================


============================================================
ANALISIS: TSLA | C1_SQUEEZE_CALL | ENTRADA: 402.99 | TP: 404.49 | SL: 398.49
Hora  |  Open  |  High  |  Low   |  Close |  Vol
14:30 | 395.69 | 397.32 | 393.00 | 396.39 | 3680562 
14:45 | 396.48 | 398.00 | 395.63 | 397.71 | 2493133 
15:00 | 397.74 | 398.32 | 396.45 | 397.51 | 2213927 
15:15 | 397.51 | 398.24 | 396.63 | 397.40 | 2002443 
15:30 | 397.37 | 399.74 | 397.10 | 399.52 | 2365592 
15:45 | 399.50 | 400.11 | 398.69 | 398.89 | 1781958 
16:00 | 398.88 | 399.37 | 397.76 | 397.97 | 1544631 
16:15 | 397.94 | 398.57 | 397.05 | 397.43 | 1214762 
16:30 | 397.41 | 397.73 | 395.75 | 396.37 | 1487839 
16:45 | 396.38 | 397.67 | 396.33 | 397.11 | 1205760 
17:00 | 397.13 | 397.17 | 395.90 | 396.65 | 1028992 
17:15 | 396.70 | 397.93 | 396.56 | 397.24 | 1065849 
17:30 | 397.26 | 397.87 | 396.80 | 397.74 | 1069388 
17:45 | 397.74 | 397.89 | 397.05 | 397.36 | 815483 
18:00 | 397.33 | 398.49 | 397.30 | 397.44 | 1126926 
18:15 | 397.46 | 397.76 | 396.88 | 397.70 | 836625 
18:30 | 397.69 | 398.72 | 397.57 | 398.26 | 1089931 
18:45 | 398.28 | 399.63 | 397.89 | 399.20 | 1289200 
19:00 | 399.20 | 399.64 | 398.75 | 399.19 | 1049153 
19:15 | 399.19 | 399.19 | 397.77 | 398.00 | 1064127 
19:30 | 397.99 | 398.21 | 397.15 | 397.20 | 1014843 
19:45 | 397.20 | 398.00 | 397.18 | 397.80 | 816176 
20:00 | 397.82 | 398.51 | 397.72 | 398.19 | 923981 
20:15 | 398.17 | 398.88 | 398.13 | 398.68 | 919789 
20:30 | 398.68 | 398.96 | 398.21 | 398.37 | 929497 
20:45 | 398.35 | 399.35 | 397.75 | 399.22 | 2077324 
14:30 | 399.00 | 401.97 | 398.06 | 401.86 | 3485228 [ENTRADA]
14:45 | 401.86 | 403.06 | 401.31 | 402.99 | 3057862 
15:00 | 402.97 | 403.06 | 399.82 | 399.84 | 2436614 
15:15 | 399.85 | 400.35 | 397.57 | 397.88 | 2319303 
15:30 | 397.87 | 398.64 | 397.70 | 398.16 | 1683748 
15:45 | 398.15 | 398.60 | 397.61 | 398.45 | 1385299 
16:00 | 398.46 | 399.80 | 397.85 | 398.70 | 1740481 
16:15 | 398.74 | 399.16 | 397.34 | 397.65 | 1337394 
16:30 | 397.62 | 398.24 | 397.41 | 398.03 | 1190644 
16:45 | 398.02 | 398.50 | 397.42 | 398.21 | 1036060 
17:00 | 398.21 | 398.42 | 397.51 | 398.12 | 936262 
17:15 | 398.13 | 398.66 | 397.76 | 397.85 | 873389 
17:30 | 397.84 | 398.24 | 396.76 | 397.46 | 1239183 
17:45 | 397.48 | 397.98 | 397.06 | 397.44 | 925301 
18:00 | 397.40 | 397.54 | 396.20 | 396.88 | 987513 
18:15 | 396.86 | 397.23 | 396.55 | 397.17 | 694766 
18:30 | 397.18 | 398.04 | 397.00 | 397.33 | 918926 
18:45 | 397.30 | 398.06 | 397.30 | 397.68 | 840747 
19:00 | 397.72 | 398.55 | 397.29 | 397.47 | 1350982 
19:15 | 397.50 | 397.51 | 396.45 | 397.24 | 1209948 
19:30 | 397.19 | 397.58 | 395.86 | 396.79 | 1486490 
19:45 | 396.76 | 396.86 | 394.90 | 394.98 | 1568843 
20:00 | 394.99 | 395.94 | 394.69 | 395.62 | 1460063 
20:15 | 395.59 | 395.67 | 394.16 | 394.68 | 1385098 
20:30 | 394.68 | 394.85 | 393.30 | 393.54 | 1520367 
20:45 | 393.55 | 393.57 | 392.31 | 392.85 | 2713540 
14:30 | 387.27 | 387.27 | 379.72 | 382.82 | 5875132 
RESULTADO: FALLO
============================================================


============================================================
ANALISIS: AMD | C1_SQUEEZE_CALL | ENTRADA: 205.23 | TP: 206.73 | SL: 202.23
Hora  |  Open  |  High  |  Low   |  Close |  Vol
20:00 | 199.71 | 200.88 | 199.63 | 199.92 | 610127 
20:15 | 199.95 | 200.02 | 199.10 | 199.46 | 545206 
20:30 | 199.44 | 199.98 | 199.26 | 199.50 | 523257 
20:45 | 199.53 | 199.90 | 199.26 | 199.44 | 1151219 
14:30 | 195.09 | 195.32 | 192.83 | 194.76 | 2292224 
14:45 | 194.64 | 196.52 | 194.03 | 196.48 | 1501077 
15:00 | 196.42 | 198.32 | 196.13 | 197.63 | 1351756 
15:15 | 197.62 | 198.42 | 196.91 | 197.22 | 974839 
15:30 | 197.15 | 199.04 | 197.12 | 197.90 | 764344 
15:45 | 197.96 | 199.10 | 197.80 | 198.74 | 633237 
16:00 | 198.72 | 200.35 | 198.67 | 199.97 | 920504 
16:15 | 199.97 | 200.40 | 198.88 | 199.07 | 651267 
16:30 | 199.01 | 199.06 | 198.21 | 198.66 | 520970 
16:45 | 198.67 | 199.87 | 198.51 | 199.83 | 530353 
17:00 | 199.79 | 201.15 | 199.66 | 200.12 | 833700 
17:15 | 200.09 | 200.99 | 199.83 | 200.90 | 559461 
17:30 | 200.92 | 201.44 | 200.38 | 201.05 | 680616 
17:45 | 201.07 | 201.16 | 200.03 | 200.48 | 455739 
18:00 | 200.50 | 200.67 | 199.24 | 199.42 | 422216 
18:15 | 199.48 | 200.31 | 199.28 | 200.26 | 434567 
18:30 | 200.26 | 200.65 | 200.03 | 200.38 | 408395 
18:45 | 200.41 | 201.38 | 200.33 | 201.21 | 529654 
19:00 | 201.21 | 202.93 | 201.17 | 202.80 | 930113 
19:15 | 202.79 | 203.10 | 202.35 | 202.89 | 593737 
19:30 | 202.94 | 202.99 | 201.76 | 201.86 | 521256 
19:45 | 201.78 | 203.32 | 201.62 | 203.14 | 578558 
20:00 | 203.17 | 205.62 | 203.07 | 205.23 | 1510749 [ENTRADA]
20:15 | 205.20 | 205.40 | 204.13 | 205.03 | 902827 
20:30 | 205.05 | 205.57 | 204.11 | 205.18 | 1108902 
20:45 | 205.20 | 205.88 | 204.90 | 205.23 | 1826121 
